BGT_ANNEE,BGT_CONTNAT,BGT_CONTNAT_LABEL,BGT_NATURE,BGT_NATURE_LABEL,BGT_FONCTION,BGT_FONCTION_LABEL,BGT_SECTION,BGT_OPBUDG,BGT_CODRD,BGT_MTREAL,BGT_MTPROPNOUV,BGT_MTPREV,BGT_CREDOUV,BGT_ARTSPE
2020,938,Transports,6288,Autres,93813,Transports scolaires,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,938,Transports,6288,Autres,93814,Transports interurbains,fonctionnement,réel,dépense,38400,0.0,0,0,non spécialisé
2020,938,Transports,6288,Autres,93815,Transports mixtes,fonctionnement,réel,dépense,32191,0.0,0,0,non spécialisé
2020,939,Action économique,6288,Autres,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,40661,0.0,0,0,non spécialisé
2020,930,Services généraux,629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",930201,Personnel non ventilé,fonctionnement,réel,recette,222,0.0,0,0,non spécialisé
2020,930,Services généraux,629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",930202,Autres moyens généraux,fonctionnement,réel,recette,154211,0.0,0,0,non spécialisé
2020,932,Enseignement,629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",93222,Lycées publics,fonctionnement,réel,recette,3157,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",93312,Activités culturelles et artistiques,fonctionnement,réel,recette,4377,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",9332,Sports,fonctionnement,réel,recette,10512,0.0,0,0,non spécialisé
2020,938,Transports,629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",93813,Transports scolaires,fonctionnement,réel,recette,65363,0.0,0,0,non spécialisé
2020,938,Transports,629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",93814,Transports interurbains,fonctionnement,réel,recette,6662,0.0,0,0,non spécialisé
2020,939,Action économique,629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,recette,72614,0.0,0,0,non spécialisé
2020,930,Services généraux,6331,Versement de transport,930201,Personnel non ventilé,fonctionnement,réel,dépense,935888,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6331,Versement de transport,93116,Autres,fonctionnement,réel,dépense,3980,0.0,0,0,non spécialisé
2020,932,Enseignement,6331,Versement de transport,93222,Lycées publics,fonctionnement,réel,dépense,1036120,0.0,0,0,non spécialisé
2020,932,Enseignement,6331,Versement de transport,93224,Participations à des cités mixtes,fonctionnement,réel,dépense,35072,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6331,Versement de transport,9332,Sports,fonctionnement,réel,dépense,28826,0.0,0,0,non spécialisé
2020,937,Environnement,6331,Versement de transport,9372,Actions en matière des déchets,fonctionnement,réel,dépense,4181,0.0,0,0,non spécialisé
2020,938,Transports,6331,Versement de transport,9380,Services communs,fonctionnement,réel,dépense,37324,0.0,0,0,non spécialisé
2020,930,Services généraux,6332,Cotisations versées au F.N.A.L.,930201,Personnel non ventilé,fonctionnement,réel,dépense,297512,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6332,Cotisations versées au F.N.A.L.,93116,Autres,fonctionnement,réel,dépense,1718,0.0,0,0,non spécialisé
2020,932,Enseignement,6332,Cotisations versées au F.N.A.L.,93222,Lycées publics,fonctionnement,réel,dépense,544394,0.0,0,0,non spécialisé
2020,932,Enseignement,6332,Cotisations versées au F.N.A.L.,93224,Participations à des cités mixtes,fonctionnement,réel,dépense,16704,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6332,Cotisations versées au F.N.A.L.,9332,Sports,fonctionnement,réel,dépense,7581,0.0,0,0,non spécialisé
2020,937,Environnement,6332,Cotisations versées au F.N.A.L.,9372,Actions en matière des déchets,fonctionnement,réel,dépense,1144,0.0,0,0,non spécialisé
2020,938,Transports,6332,Cotisations versées au F.N.A.L.,9380,Services communs,fonctionnement,réel,dépense,13275,0.0,0,0,non spécialisé
2020,930,Services généraux,6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,930201,Personnel non ventilé,fonctionnement,réel,dépense,441087,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,93116,Autres,fonctionnement,réel,dépense,2149,0.0,0,0,non spécialisé
2020,932,Enseignement,6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,93222,Lycées publics,fonctionnement,réel,dépense,812893,0.0,0,0,non spécialisé
2020,932,Enseignement,6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,93224,Participations à des cités mixtes,fonctionnement,réel,dépense,24867,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,9332,Sports,fonctionnement,réel,dépense,11273,0.0,0,0,non spécialisé
2020,937,Environnement,6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,9372,Actions en matière des déchets,fonctionnement,réel,dépense,1693,0.0,0,0,non spécialisé
2020,938,Transports,6336,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,9380,Services communs,fonctionnement,réel,dépense,20193,0.0,0,0,non spécialisé
2020,930,Services généraux,63512,Taxes foncières,930202,Autres moyens généraux,fonctionnement,réel,dépense,86400,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,63512,Taxes foncières,9312,Apprentissage,fonctionnement,réel,dépense,5104,0.0,0,0,non spécialisé
2020,932,Enseignement,63512,Taxes foncières,93222,Lycées publics,fonctionnement,réel,dépense,75339,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",63512,Taxes foncières,9332,Sports,fonctionnement,réel,dépense,23454,0.0,0,0,non spécialisé
2020,937,Environnement,63512,Taxes foncières,9374,Politique de l'eau,fonctionnement,réel,dépense,196,0.0,0,0,non spécialisé
2020,937,Environnement,63512,Taxes foncières,9376,Patrimoine naturel,fonctionnement,réel,dépense,4285,0.0,0,0,non spécialisé
2020,938,Transports,63512,Taxes foncières,93812,Gares et autres infrastructures ferroviaires,fonctionnement,réel,dépense,17266,0.0,0,0,non spécialisé
2020,938,Transports,63512,Taxes foncières,93886,Infrastructures portuaires et aéroportuaires,fonctionnement,réel,dépense,264492,0.0,0,0,non spécialisé
2020,939,Action économique,63512,Taxes foncières,9393,"Agriculture, pêche, agro-industrie",fonctionnement,réel,dépense,5387,0.0,0,0,non spécialisé
2020,939,Action économique,63512,Taxes foncières,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,27730,0.0,0,0,non spécialisé
2020,932,Enseignement,63513,Autres impôts locaux,93222,Lycées publics,fonctionnement,réel,dépense,22331,0.0,0,0,non spécialisé
2020,939,Action économique,63513,Autres impôts locaux,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,11400,0.0,0,0,non spécialisé
2020,939,Action économique,6353,Impôts indirects,9391,Interventions économiques transversales,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,939,Action économique,6354,Droits d'enregistrement et de timbre,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,341,0.0,0,0,non spécialisé
2020,930,Services généraux,6355,Taxes et impôts sur les véhicules,930202,Autres moyens généraux,fonctionnement,réel,dépense,7657,0.0,0,0,non spécialisé
2020,932,Enseignement,6355,Taxes et impôts sur les véhicules,93222,Lycées publics,fonctionnement,réel,dépense,1489,0.0,0,0,non spécialisé
2020,938,Transports,6355,Taxes et impôts sur les véhicules,93814,Transports interurbains,fonctionnement,réel,dépense,5490,0.0,0,0,non spécialisé
2020,930,Services généraux,637,"Autres impôts, taxes et versements assimilés (autres organismes)",930202,Autres moyens généraux,fonctionnement,réel,dépense,56323,0.0,0,0,non spécialisé
2020,932,Enseignement,637,"Autres impôts, taxes et versements assimilés (autres organismes)",93222,Lycées publics,fonctionnement,réel,dépense,222868,0.0,0,0,non spécialisé
2020,939,Action économique,637,"Autres impôts, taxes et versements assimilés (autres organismes)",9393,"Agriculture, pêche, agro-industrie",fonctionnement,réel,dépense,1989,0.0,0,0,non spécialisé
2020,930,Services généraux,64111,Rémunération principale,930201,Personnel non ventilé,fonctionnement,réel,dépense,38464718,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,64111,Rémunération principale,93116,Autres,fonctionnement,réel,dépense,21188,0.0,0,0,non spécialisé
2020,932,Enseignement,64111,Rémunération principale,93222,Lycées publics,fonctionnement,réel,dépense,91664791,0.0,0,0,non spécialisé
2020,932,Enseignement,64111,Rémunération principale,93224,Participations à des cités mixtes,fonctionnement,réel,dépense,2830125,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",64111,Rémunération principale,9332,Sports,fonctionnement,réel,dépense,948816,0.0,0,0,non spécialisé
2020,937,Environnement,64111,Rémunération principale,9372,Actions en matière des déchets,fonctionnement,réel,dépense,178083,0.0,0,0,non spécialisé
2020,938,Transports,64111,Rémunération principale,9380,Services communs,fonctionnement,réel,dépense,2231590,0.0,0,0,non spécialisé
2020,930,Services généraux,64112,"NBI, supplément familial de traitement et indemnité de résidence",930201,Personnel non ventilé,fonctionnement,réel,dépense,991937,0.0,0,0,non spécialisé
2020,932,Enseignement,64112,"NBI, supplément familial de traitement et indemnité de résidence",93222,Lycées publics,fonctionnement,réel,dépense,1851201,0.0,0,0,non spécialisé
2020,932,Enseignement,64112,"NBI, supplément familial de traitement et indemnité de résidence",93224,Participations à des cités mixtes,fonctionnement,réel,dépense,70545,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",64112,"NBI, supplément familial de traitement et indemnité de résidence",9332,Sports,fonctionnement,réel,dépense,21182,0.0,0,0,non spécialisé
2020,937,Environnement,64112,"NBI, supplément familial de traitement et indemnité de résidence",9372,Actions en matière des déchets,fonctionnement,réel,dépense,1578,0.0,0,0,non spécialisé
2020,938,Transports,64112,"NBI, supplément familial de traitement et indemnité de résidence",9380,Services communs,fonctionnement,réel,dépense,56924,0.0,0,0,non spécialisé
2020,930,Services généraux,64118,Autres indemnités,930201,Personnel non ventilé,fonctionnement,réel,dépense,18337974,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,64118,Autres indemnités,93116,Autres,fonctionnement,réel,dépense,6878,0.0,0,0,non spécialisé
2020,932,Enseignement,64118,Autres indemnités,93222,Lycées publics,fonctionnement,réel,dépense,25804887,0.0,0,0,non spécialisé
2020,932,Enseignement,64118,Autres indemnités,93224,Participations à des cités mixtes,fonctionnement,réel,dépense,807600,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",64118,Autres indemnités,9332,Sports,fonctionnement,réel,dépense,230129,0.0,0,0,non spécialisé
2020,937,Environnement,64118,Autres indemnités,9372,Actions en matière des déchets,fonctionnement,réel,dépense,79820,0.0,0,0,non spécialisé
2020,938,Transports,64118,Autres indemnités,9380,Services communs,fonctionnement,réel,dépense,998254,0.0,0,0,non spécialisé
2020,930,Services généraux,64131,Rémunérations,930201,Personnel non ventilé,fonctionnement,réel,dépense,13573395,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,64131,Rémunérations,93116,Autres,fonctionnement,réel,dépense,423877,0.0,0,0,non spécialisé
2020,932,Enseignement,64131,Rémunérations,93222,Lycées publics,fonctionnement,réel,dépense,14525420,0.0,0,0,non spécialisé
2020,932,Enseignement,64131,Rémunérations,93224,Participations à des cités mixtes,fonctionnement,réel,dépense,430046,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",64131,Rémunérations,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,4934,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",64131,Rémunérations,9332,Sports,fonctionnement,réel,dépense,439056,0.0,0,0,non spécialisé
2020,937,Environnement,64131,Rémunérations,9372,Actions en matière des déchets,fonctionnement,réel,dépense,34069,0.0,0,0,non spécialisé
2020,938,Transports,64131,Rémunérations,9380,Services communs,fonctionnement,réel,dépense,297350,0.0,0,0,non spécialisé
2020,930,Services généraux,6419,Remboursements sur rémunérations du personnel,930201,Personnel non ventilé,fonctionnement,réel,recette,385644,0.0,0,0,non spécialisé
2020,930,Services généraux,6419,Remboursements sur rémunérations du personnel,93022,Conseil Economique et Social Régional,fonctionnement,réel,recette,786,0.0,0,0,non spécialisé
2020,932,Enseignement,6419,Remboursements sur rémunérations du personnel,93222,Lycées publics,fonctionnement,réel,recette,1897424,0.0,0,0,non spécialisé
2020,932,Enseignement,6419,Remboursements sur rémunérations du personnel,93224,Participations à des cités mixtes,fonctionnement,réel,recette,1908,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6419,Remboursements sur rémunérations du personnel,9332,Sports,fonctionnement,réel,recette,418,0.0,0,0,non spécialisé
2020,930,Services généraux,6451,Cotisations à l'U.R.S.S.A.F.,930201,Personnel non ventilé,fonctionnement,réel,dépense,11905643,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6451,Cotisations à l'U.R.S.S.A.F.,93116,Autres,fonctionnement,réel,dépense,100165,0.0,0,0,non spécialisé
2020,932,Enseignement,6451,Cotisations à l'U.R.S.S.A.F.,93222,Lycées publics,fonctionnement,réel,dépense,19419273,0.0,0,0,non spécialisé
2020,932,Enseignement,6451,Cotisations à l'U.R.S.S.A.F.,93224,Participations à des cités mixtes,fonctionnement,réel,dépense,592548,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6451,Cotisations à l'U.R.S.S.A.F.,9332,Sports,fonctionnement,réel,dépense,314279,0.0,0,0,non spécialisé
2020,937,Environnement,6451,Cotisations à l'U.R.S.S.A.F.,9372,Actions en matière des déchets,fonctionnement,réel,dépense,41711,0.0,0,0,non spécialisé
2020,938,Transports,6451,Cotisations à l'U.R.S.S.A.F.,9380,Services communs,fonctionnement,réel,dépense,464348,0.0,0,0,non spécialisé
2020,930,Services généraux,6453,Cotisations aux caisses de retraites,930201,Personnel non ventilé,fonctionnement,réel,dépense,14276582,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6453,Cotisations aux caisses de retraites,93116,Autres,fonctionnement,réel,dépense,20194,0.0,0,0,non spécialisé
2020,932,Enseignement,6453,Cotisations aux caisses de retraites,93222,Lycées publics,fonctionnement,réel,dépense,31552915,0.0,0,0,non spécialisé
